Wed, 07 Sep 2016 23:14:59:Insert_mysql_Efforttime.py[line:29] INFO Connect Redis OK!
Wed, 07 Sep 2016 23:15:00:Insert_mysql_Efforttime.py[line:291] INFO ['22333739', u'2016-09-02 11:36:43', u'oe-zhanglianhui-china', 100, u'2016-09-07 22:38:27']
Wed, 07 Sep 2016 23:15:01:Insert_mysql_Efforttime.py[line:291] INFO ['21165532', u'2016-08-09 01:20:05', u'oe-fansongchen-china', 30, u'2016-09-07 22:54:06']
Wed, 07 Sep 2016 23:15:01:Insert_mysql_Efforttime.py[line:291] INFO ['21165532', u'2016-08-09 00:53:52', u'oe-fansongchen-china', 80, u'2016-09-07 22:54:06']
Wed, 07 Sep 2016 23:15:01:Insert_mysql_Efforttime.py[line:291] INFO ['21165532', u'2016-08-08 23:32:27', u'oe-luowei-china', 20, u'2016-09-07 22:54:06']
Wed, 07 Sep 2016 23:15:01:Insert_mysql_Efforttime.py[line:291] INFO ['21165532', u'2016-08-08 12:26:27', u'oe-zhanglianhui-china', 50, u'2016-09-07 22:54:06']
Wed, 07 Sep 2016 23:15:01:Insert_mysql_Efforttime.py[line:291] INFO ['21165532', u'2016-08-07 16:29:45', u'oe-fansongchen-china', 20, u'2016-09-07 22:54:06']
Wed, 07 Sep 2016 23:15:01:Insert_mysql_Efforttime.py[line:291] INFO ['21165532', u'2016-08-07 08:46:01', u'oe-yanghongsheng-china', 10, u'2016-09-07 22:54:06']
Wed, 07 Sep 2016 23:15:01:Insert_mysql_Efforttime.py[line:291] INFO ['21165532', u'2016-08-06 04:25:31', u'oe-JiangShiXun-china', 30, u'2016-09-07 22:54:06']
Wed, 07 Sep 2016 23:15:01:Insert_mysql_Efforttime.py[line:291] INFO ['21165532', u'2016-08-06 01:18:31', u'oe-JiangShiXun-china', 40, u'2016-09-07 22:54:06']
Wed, 07 Sep 2016 23:15:01:Insert_mysql_Efforttime.py[line:291] INFO ['21165532', u'2016-08-05 15:32:41', u'oe-luowei-china', 120, u'2016-09-07 22:54:06']
Wed, 07 Sep 2016 23:15:01:Insert_mysql_Efforttime.py[line:291] INFO ['21165532', u'2016-08-05 10:52:37', u'oe-fansongchen-china', 80, u'2016-09-07 22:54:06']
Wed, 07 Sep 2016 23:15:01:Insert_mysql_Efforttime.py[line:291] INFO ['21165532', u'2016-08-04 16:15:57', u'oe-fanSongchen-china', 140, u'2016-09-07 22:54:06']
Wed, 07 Sep 2016 23:15:01:Insert_mysql_Efforttime.py[line:291] INFO ['21165532', u'2016-08-04 14:28:27', u'oe-liushuqian-china', 10, u'2016-09-07 22:54:06']
Wed, 07 Sep 2016 23:15:01:Insert_mysql_Efforttime.py[line:291] INFO ['21162113', u'2016-08-09 10:07:15', u'oe-lichuangcheng-china', 35, u'2016-09-07 22:54:07']
Wed, 07 Sep 2016 23:15:01:Insert_mysql_Efforttime.py[line:291] INFO ['21162113', u'2016-08-08 14:31:19', u'oe-yanghongsheng-china', 25, u'2016-09-07 22:54:07']
Wed, 07 Sep 2016 23:15:01:Insert_mysql_Efforttime.py[line:291] INFO ['21162113', u'2016-08-08 12:50:16', u'oe-lichuangcheng-china', 15, u'2016-09-07 22:54:07']
Wed, 07 Sep 2016 23:15:01:Insert_mysql_Efforttime.py[line:291] INFO ['21162113', u'2016-08-08 08:37:13', u'oe-yanghongsheng-china', 15, u'2016-09-07 22:54:07']
Wed, 07 Sep 2016 23:15:01:Insert_mysql_Efforttime.py[line:291] INFO ['21162113', u'2016-08-05 13:25:13', u'oe-yanghongsheng-china', 40, u'2016-09-07 22:54:07']
Wed, 07 Sep 2016 23:15:01:Insert_mysql_Efforttime.py[line:291] INFO ['21162113', u'2016-08-05 11:03:25', u'oe-yanghongsheng-china', 30, u'2016-09-07 22:54:07']
Wed, 07 Sep 2016 23:15:01:Insert_mysql_Efforttime.py[line:291] INFO ['21162113', u'2016-08-05 09:39:51', u'oe-yanghongsheng-china', 60, u'2016-09-07 22:54:07']
Wed, 07 Sep 2016 23:15:01:Insert_mysql_Efforttime.py[line:291] INFO ['21162113', u'2016-08-05 00:29:38', u'oe-lichuangcheng-china', 40, u'2016-09-07 22:54:07']
Wed, 07 Sep 2016 23:15:01:Insert_mysql_Efforttime.py[line:291] INFO ['21162113', u'2016-08-04 19:26:10', u'oe-zhangyuan-china', 100, u'2016-09-07 22:54:07']
Wed, 07 Sep 2016 23:15:01:Insert_mysql_Efforttime.py[line:291] INFO ['21162113', u'2016-08-04 16:32:00', u'oe-guofei-china', 20, u'2016-09-07 22:54:07']
Wed, 07 Sep 2016 23:15:01:Insert_mysql_Efforttime.py[line:291] INFO ['21162113', u'2016-08-04 13:04:05', u'oe-yanghongsheng-china', 15, u'2016-09-07 22:54:07']
Wed, 07 Sep 2016 23:15:01:Insert_mysql_Efforttime.py[line:291] INFO ['21162113', u'2016-08-04 12:10:30', u'oe-yanghongsheng-china', 35, u'2016-09-07 22:54:07']
Wed, 07 Sep 2016 23:15:01:Insert_mysql_Efforttime.py[line:291] INFO ['21161006', u'2016-08-08 17:43:40', u'oe-yangwenting-china', 90, u'2016-09-07 22:54:14']
Wed, 07 Sep 2016 23:15:01:Insert_mysql_Efforttime.py[line:291] INFO ['21161006', u'2016-08-05 15:36:54', u'oe-guofei-china', 60, u'2016-09-07 22:54:14']
Wed, 07 Sep 2016 23:15:01:Insert_mysql_Efforttime.py[line:291] INFO ['21161006', u'2016-08-05 15:15:42', u'oe-zhanglianhui-china', 200, u'2016-09-07 22:54:14']
Wed, 07 Sep 2016 23:15:01:Insert_mysql_Efforttime.py[line:291] INFO ['21161006', u'2016-08-05 13:22:29', u'oe-fansongchen-china', 10, u'2016-09-07 22:54:14']
Wed, 07 Sep 2016 23:15:01:Insert_mysql_Efforttime.py[line:291] INFO ['21147432', u'2016-08-04 03:28:57', u'oe-zhanglianhui-china', 20, u'2016-09-07 22:54:14']
Wed, 07 Sep 2016 23:15:01:Insert_mysql_Efforttime.py[line:291] INFO ['21139168', u'2016-08-03 22:07:46', u'oe-luowei-china', 40, u'2016-09-07 22:54:15']
Wed, 07 Sep 2016 23:15:01:Insert_mysql_Efforttime.py[line:291] INFO ['21139168', u'2016-08-03 22:06:03', u'oe-luowei-china', 80, u'2016-09-07 22:54:15']
Wed, 07 Sep 2016 23:15:01:Insert_mysql_Efforttime.py[line:291] INFO ['21138163', u'2016-08-03 20:58:40', u'oe-zhangyuan-china', 20, u'2016-09-07 22:54:17']
Wed, 07 Sep 2016 23:15:01:Insert_mysql_Efforttime.py[line:291] INFO ['21135262', u'2016-08-10 10:31:07', u'oe-lichuangcheng-china', 70, u'2016-09-07 22:54:17']
Wed, 07 Sep 2016 23:15:01:Insert_mysql_Efforttime.py[line:291] INFO ['21135262', u'2016-08-10 09:12:28', u'oe-luowei-china', 20, u'2016-09-07 22:54:17']
Wed, 07 Sep 2016 23:15:01:Insert_mysql_Efforttime.py[line:291] INFO ['21135262', u'2016-08-10 04:09:36', u'oe-guofei-china', 25, u'2016-09-07 22:54:17']
Wed, 07 Sep 2016 23:15:01:Insert_mysql_Efforttime.py[line:291] INFO ['21135262', u'2016-08-09 10:38:29', u'oe-yanghongsheng-china', 15, u'2016-09-07 22:54:17']
Wed, 07 Sep 2016 23:15:01:Insert_mysql_Efforttime.py[line:291] INFO ['21135262', u'2016-08-09 10:10:19', u'oe-lichuangcheng-china', 30, u'2016-09-07 22:54:17']
Wed, 07 Sep 2016 23:15:01:Insert_mysql_Efforttime.py[line:291] INFO ['21135262', u'2016-08-08 09:06:52', u'oe-lichuangcheng-china', 35, u'2016-09-07 22:54:17']
Wed, 07 Sep 2016 23:15:01:Insert_mysql_Efforttime.py[line:291] INFO ['21135262', u'2016-08-08 08:34:02', u'oe-yanghongsheng-china', 15, u'2016-09-07 22:54:17']
Wed, 07 Sep 2016 23:15:01:Insert_mysql_Efforttime.py[line:291] INFO ['21135262', u'2016-08-07 16:16:24', u'oe-fansongchen-china', 10, u'2016-09-07 22:54:17']
Wed, 07 Sep 2016 23:15:01:Insert_mysql_Efforttime.py[line:291] INFO ['21135262', u'2016-08-07 08:44:52', u'oe-yanghongsheng-china', 15, u'2016-09-07 22:54:17']
Wed, 07 Sep 2016 23:15:01:Insert_mysql_Efforttime.py[line:291] INFO ['21135262', u'2016-08-07 08:42:29', u'oe-yanghongsheng-china', 15, u'2016-09-07 22:54:17']
Wed, 07 Sep 2016 23:15:01:Insert_mysql_Efforttime.py[line:291] INFO ['21135262', u'2016-08-05 00:29:57', u'oe-lichuangcheng-china', 40, u'2016-09-07 22:54:17']
Wed, 07 Sep 2016 23:15:01:Insert_mysql_Efforttime.py[line:291] INFO ['21135262', u'2016-08-04 21:52:45', u'oe-luowei-china', 30, u'2016-09-07 22:54:17']
Wed, 07 Sep 2016 23:15:01:Insert_mysql_Efforttime.py[line:291] INFO ['21135262', u'2016-08-04 21:37:45', u'oe-YueZhao-china', 100, u'2016-09-07 22:54:17']
Wed, 07 Sep 2016 23:15:01:Insert_mysql_Efforttime.py[line:291] INFO ['21135262', u'2016-08-04 15:10:09', u'oe-yanghongsheng-china', 60, u'2016-09-07 22:54:17']
Wed, 07 Sep 2016 23:15:01:Insert_mysql_Efforttime.py[line:291] INFO ['21135262', u'2016-08-04 14:14:11', u'oe-yanghongsheng-china', 20, u'2016-09-07 22:54:17']
Wed, 07 Sep 2016 23:15:01:Insert_mysql_Efforttime.py[line:291] INFO ['21135262', u'2016-08-04 08:52:50', u'oe-yanghongsheng-china', 40, u'2016-09-07 22:54:17']
Wed, 07 Sep 2016 23:15:01:Insert_mysql_Efforttime.py[line:291] INFO ['21135262', u'2016-08-04 00:28:37', u'oe-luowei-china', 80, u'2016-09-07 22:54:17']
Wed, 07 Sep 2016 23:15:01:Insert_mysql_Efforttime.py[line:291] INFO ['21133654', u'2016-08-04 10:30:41', u'oe-yanghongsheng-china', 20, u'2016-09-07 22:54:18']
Wed, 07 Sep 2016 23:15:01:Insert_mysql_Efforttime.py[line:291] INFO ['21133654', u'2016-08-04 10:26:12', u'oe-guofei-china', 130, u'2016-09-07 22:54:18']
Wed, 07 Sep 2016 23:15:01:Insert_mysql_Efforttime.py[line:291] INFO ['21133654', u'2016-08-04 09:47:08', u'oe-yanghongsheng-china', 20, u'2016-09-07 22:54:18']
Wed, 07 Sep 2016 23:15:01:Insert_mysql_Efforttime.py[line:291] INFO ['21133654', u'2016-08-04 00:18:12', u'oe-zhanglianhui-china', 90, u'2016-09-07 22:54:18']
Wed, 07 Sep 2016 23:15:01:Insert_mysql_Efforttime.py[line:291] INFO ['21133654', u'2016-08-03 18:37:54', u'oe-zhangyuan-china', 60, u'2016-09-07 22:54:18']
Wed, 07 Sep 2016 23:15:01:Insert_mysql_Efforttime.py[line:291] INFO ['21131856', u'2016-08-06 08:18:27', u'oe-zhanglianhui-china', 30, u'2016-09-07 22:54:18']
Wed, 07 Sep 2016 23:15:01:Insert_mysql_Efforttime.py[line:291] INFO ['21131856', u'2016-08-04 21:44:14', u'oe-luowei-china', 10, u'2016-09-07 22:54:18']
Wed, 07 Sep 2016 23:15:01:Insert_mysql_Efforttime.py[line:291] INFO ['21131856', u'2016-08-04 02:58:20', u'oe-zhanglianhui-china', 30, u'2016-09-07 22:54:18']
Wed, 07 Sep 2016 23:15:01:Insert_mysql_Efforttime.py[line:291] INFO ['21131856', u'2016-08-03 16:24:33', u'oe-guofei-china', 40, u'2016-09-07 22:54:18']
Wed, 07 Sep 2016 23:15:01:Insert_mysql_Efforttime.py[line:291] INFO ['21131856', u'2016-08-03 16:13:41', u'oe-guofei-china', 20, u'2016-09-07 22:54:18']
Wed, 07 Sep 2016 23:15:01:Insert_mysql_Efforttime.py[line:291] INFO ['21126672', u'2016-08-07 16:07:18', u'oe-fansongchen-china', 50, u'2016-09-07 22:54:17']
Wed, 07 Sep 2016 23:15:01:Insert_mysql_Efforttime.py[line:291] INFO ['21126672', u'2016-08-07 15:22:54', u'oe-yanghongsheng-china', 100, u'2016-09-07 22:54:17']
Wed, 07 Sep 2016 23:15:01:Insert_mysql_Efforttime.py[line:291] INFO ['21126672', u'2016-08-05 23:10:49', u'oe-zhangyuan-china', 60, u'2016-09-07 22:54:17']
Wed, 07 Sep 2016 23:15:01:Insert_mysql_Efforttime.py[line:291] INFO ['21126672', u'2016-08-05 15:43:02', u'oe-yanghongsheng-china', 100, u'2016-09-07 22:54:17']
Wed, 07 Sep 2016 23:15:01:Insert_mysql_Efforttime.py[line:291] INFO ['21126672', u'2016-08-05 15:06:54', u'oe-fansongchen-china', 320, u'2016-09-07 22:54:17']
Wed, 07 Sep 2016 23:15:01:Insert_mysql_Efforttime.py[line:291] INFO ['21126672', u'2016-08-05 09:02:05', u'oe-fansongchen-china', 80, u'2016-09-07 22:54:17']
Wed, 07 Sep 2016 23:15:01:Insert_mysql_Efforttime.py[line:291] INFO ['21126672', u'2016-08-05 08:29:15', u'oe-yanghongsheng-china', 20, u'2016-09-07 22:54:17']
Wed, 07 Sep 2016 23:15:01:Insert_mysql_Efforttime.py[line:291] INFO ['21126672', u'2016-08-05 08:12:13', u'oe-JiangShiXun-china', 480, u'2016-09-07 22:54:17']
Wed, 07 Sep 2016 23:15:01:Insert_mysql_Efforttime.py[line:291] INFO ['21126672', u'2016-08-05 07:55:00', u'oe-lichuangcheng-china', 400, u'2016-09-07 22:54:17']
Wed, 07 Sep 2016 23:15:01:Insert_mysql_Efforttime.py[line:291] INFO ['21126672', u'2016-08-05 00:28:35', u'oe-lichuangcheng-china', 400, u'2016-09-07 22:54:17']
Wed, 07 Sep 2016 23:15:01:Insert_mysql_Efforttime.py[line:291] INFO ['21126672', u'2016-08-04 23:46:48', u'oe-zhangyuan-china', 450, u'2016-09-07 22:54:17']
Wed, 07 Sep 2016 23:15:01:Insert_mysql_Efforttime.py[line:291] INFO ['21126672', u'2016-08-04 21:38:10', u'oe-luowei-china', 50, u'2016-09-07 22:54:17']
Wed, 07 Sep 2016 23:15:01:Insert_mysql_Efforttime.py[line:291] INFO ['21126672', u'2016-08-04 21:35:32', u'oe-YueZhao-china', 350, u'2016-09-07 22:54:17']
Wed, 07 Sep 2016 23:15:01:Insert_mysql_Efforttime.py[line:291] INFO ['21126672', u'2016-08-04 16:32:16', u'oe-guofei-china', 200, u'2016-09-07 22:54:17']
Wed, 07 Sep 2016 23:15:01:Insert_mysql_Efforttime.py[line:291] INFO ['21126672', u'2016-08-04 16:27:36', u'oe-fanSongchen-china', 250, u'2016-09-07 22:54:17']
Wed, 07 Sep 2016 23:15:01:Insert_mysql_Efforttime.py[line:291] INFO ['21126672', u'2016-08-04 11:36:09', u'oe-fansongchen-china', 325, u'2016-09-07 22:54:17']
Wed, 07 Sep 2016 23:15:01:Insert_mysql_Efforttime.py[line:291] INFO ['21126672', u'2016-08-04 09:00:41', u'oe-liushuqian-china', 10, u'2016-09-07 22:54:17']
Wed, 07 Sep 2016 23:15:01:Insert_mysql_Efforttime.py[line:291] INFO ['21126672', u'2016-08-04 08:32:03', u'oe-yanghongsheng-china', 15, u'2016-09-07 22:54:17']
Wed, 07 Sep 2016 23:15:01:Insert_mysql_Efforttime.py[line:291] INFO ['21126672', u'2016-08-04 00:04:14', u'oe-zhangyuan-china', 150, u'2016-09-07 22:54:17']
Wed, 07 Sep 2016 23:15:01:Insert_mysql_Efforttime.py[line:291] INFO ['21126672', u'2016-08-03 18:41:36', u'oe-zhangyuan-china', 80, u'2016-09-07 22:54:17']
Wed, 07 Sep 2016 23:15:01:Insert_mysql_Efforttime.py[line:291] INFO ['21126672', u'2016-08-03 17:00:11', u'oe-LiuShuqian-china', 200, u'2016-09-07 22:54:17']
Wed, 07 Sep 2016 23:15:01:Insert_mysql_Efforttime.py[line:291] INFO ['21126672', u'2016-08-03 16:13:22', u'oe-fansongchen-china', 280, u'2016-09-07 22:54:17']
Wed, 07 Sep 2016 23:15:01:Insert_mysql_Efforttime.py[line:291] INFO ['21126672', u'2016-08-03 14:13:16', u'oe-LiuShuqian-china', 130, u'2016-09-07 22:54:17']
Wed, 07 Sep 2016 23:15:01:Insert_mysql_Efforttime.py[line:291] INFO ['21126672', u'2016-08-03 12:57:44', u'oe-LiuShuqian-china', 10, u'2016-09-07 22:54:17']
Wed, 07 Sep 2016 23:15:01:Insert_mysql_Efforttime.py[line:291] INFO ['21123691', u'2016-08-05 08:27:12', u'oe-yanghongsheng-china', 15, u'2016-09-07 22:55:11']
Wed, 07 Sep 2016 23:15:01:Insert_mysql_Efforttime.py[line:291] INFO ['21123691', u'2016-08-04 11:21:45', u'oe-yanghongsheng-china', 240, u'2016-09-07 22:55:11']
Wed, 07 Sep 2016 23:15:01:Insert_mysql_Efforttime.py[line:291] INFO ['21123691', u'2016-08-03 15:46:59', u'oe-yanghongsheng-china', 420, u'2016-09-07 22:55:11']
Wed, 07 Sep 2016 23:15:01:Insert_mysql_Efforttime.py[line:291] INFO ['21122486', u'2016-08-18 10:05:46', u'oe-liushuqian-china', 40, u'2016-09-07 22:55:11']
Wed, 07 Sep 2016 23:15:01:Insert_mysql_Efforttime.py[line:291] INFO ['21122486', u'2016-08-09 14:51:24', u'oe-liushuqian-china', 60, u'2016-09-07 22:55:11']
Wed, 07 Sep 2016 23:15:01:Insert_mysql_Efforttime.py[line:291] INFO ['21122486', u'2016-08-09 10:06:35', u'oe-liushuqian-china', 30, u'2016-09-07 22:55:11']
Wed, 07 Sep 2016 23:15:01:Insert_mysql_Efforttime.py[line:291] INFO ['21122486', u'2016-08-09 08:47:29', u'oe-liushuqian-china', 40, u'2016-09-07 22:55:11']
Wed, 07 Sep 2016 23:15:01:Insert_mysql_Efforttime.py[line:291] INFO ['21122486', u'2016-08-08 17:53:34', u'oe-yuezhao-china', 120, u'2016-09-07 22:55:11']
Wed, 07 Sep 2016 23:15:01:Insert_mysql_Efforttime.py[line:291] INFO ['21122486', u'2016-08-08 16:02:17', u'oe-LiuShuqian-china', 200, u'2016-09-07 22:55:11']
Wed, 07 Sep 2016 23:15:01:Insert_mysql_Efforttime.py[line:291] INFO ['21122486', u'2016-08-08 08:29:07', u'oe-liushuqian-china', 15, u'2016-09-07 22:55:11']
Wed, 07 Sep 2016 23:15:01:Insert_mysql_Efforttime.py[line:291] INFO ['21122486', u'2016-08-07 16:14:39', u'oe-fansongchen-china', 30, u'2016-09-07 22:55:11']
Wed, 07 Sep 2016 23:15:01:Insert_mysql_Efforttime.py[line:291] INFO ['21122486', u'2016-08-03 10:35:29', u'oe-LiuShuqian-china', 15, u'2016-09-07 22:55:11']
Wed, 07 Sep 2016 23:15:01:Insert_mysql_Efforttime.py[line:291] INFO ['21109890', u'2016-08-03 02:53:37', u'oe-zhanglianhui-china', 40, u'2016-09-07 22:55:11']
Wed, 07 Sep 2016 23:15:01:Insert_mysql_Efforttime.py[line:291] INFO ['21103658', u'2016-08-04 10:53:06', u'oe-yangwenting-china', 30, u'2016-09-07 22:55:12']
Wed, 07 Sep 2016 23:15:01:Insert_mysql_Efforttime.py[line:291] INFO ['21103658', u'2016-08-02 23:27:36', u'oe-luowei-china', 60, u'2016-09-07 22:55:12']
Wed, 07 Sep 2016 23:15:01:Insert_mysql_Efforttime.py[line:291] INFO ['21102268', u'2016-08-05 04:16:27', u'oe-JiangShiXun-china', 20, u'2016-09-07 22:55:12']
Wed, 07 Sep 2016 23:15:01:Insert_mysql_Efforttime.py[line:291] INFO ['21102268', u'2016-08-04 08:42:39', u'oe-liushuqian-china', 30, u'2016-09-07 22:55:12']
Wed, 07 Sep 2016 23:15:01:Insert_mysql_Efforttime.py[line:291] INFO ['21102268', u'2016-08-03 10:50:32', u'oe-LiuShuqian-china', 10, u'2016-09-07 22:55:12']
Wed, 07 Sep 2016 23:15:01:Insert_mysql_Efforttime.py[line:291] INFO ['21102268', u'2016-08-03 07:46:22', u'oe-lichuangcheng-china', 80, u'2016-09-07 22:55:12']
Wed, 07 Sep 2016 23:15:01:Insert_mysql_Efforttime.py[line:291] INFO ['21102268', u'2016-08-03 00:41:10', u'oe-lichuangcheng-china', 20, u'2016-09-07 22:55:12']
Wed, 07 Sep 2016 23:15:01:Insert_mysql_Efforttime.py[line:291] INFO ['21102268', u'2016-08-03 00:01:35', u'oe-lichuangcheng-china', 40, u'2016-09-07 22:55:12']
Wed, 07 Sep 2016 23:15:01:Insert_mysql_Efforttime.py[line:291] INFO ['21102268', u'2016-08-02 22:57:21', u'oe-zhangyuan-china', 60, u'2016-09-07 22:55:12']
Wed, 07 Sep 2016 23:15:01:Insert_mysql_Efforttime.py[line:291] INFO ['21102268', u'2016-08-02 21:38:49', u'oe-zhangyuan-china', 300, u'2016-09-07 22:55:12']
Wed, 07 Sep 2016 23:15:01:Insert_mysql_Efforttime.py[line:291] INFO ['21101989', u'2016-08-02 22:10:34', u'oe-luowei-china', 120, u'2016-09-07 22:55:12']
Wed, 07 Sep 2016 23:15:01:Insert_mysql_Efforttime.py[line:291] INFO ['21099981', u'2016-08-08 09:20:01', u'oe-lichuangcheng-china', 40, u'2016-09-07 22:55:16']
Wed, 07 Sep 2016 23:15:01:Insert_mysql_Efforttime.py[line:291] INFO ['21099981', u'2016-08-07 16:12:46', u'oe-fansongchen-china', 15, u'2016-09-07 22:55:16']
Wed, 07 Sep 2016 23:15:01:Insert_mysql_Efforttime.py[line:291] INFO ['21099981', u'2016-08-07 08:36:28', u'oe-yanghongsheng-china', 15, u'2016-09-07 22:55:16']
Wed, 07 Sep 2016 23:15:01:Insert_mysql_Efforttime.py[line:291] INFO ['21099981', u'2016-08-05 00:32:07', u'oe-lichuangcheng-china', 50, u'2016-09-07 22:55:16']
Wed, 07 Sep 2016 23:15:01:Insert_mysql_Efforttime.py[line:291] INFO ['21099981', u'2016-08-04 21:14:19', u'oe-luowei-china', 20, u'2016-09-07 22:55:16']
Wed, 07 Sep 2016 23:15:01:Insert_mysql_Efforttime.py[line:291] INFO ['21099981', u'2016-08-04 08:27:53', u'oe-yanghongsheng-china', 10, u'2016-09-07 22:55:16']
Wed, 07 Sep 2016 23:15:01:Insert_mysql_Efforttime.py[line:291] INFO ['21099981', u'2016-08-02 21:35:10', u'oe-YueZhao-china', 120, u'2016-09-07 22:55:16']
Wed, 07 Sep 2016 23:15:01:Insert_mysql_Efforttime.py[line:291] INFO ['21098394', u'2016-08-02 21:09:11', u'oe-luowei-china', 100, u'2016-09-07 22:55:16']
Wed, 07 Sep 2016 23:15:01:Insert_mysql_Efforttime.py[line:291] INFO ['21097511', u'2016-08-12 00:40:31', u'oe-yanghongsheng-china', 30, u'2016-09-07 22:55:17']
Wed, 07 Sep 2016 23:15:01:Insert_mysql_Efforttime.py[line:291] INFO ['21097511', u'2016-08-11 08:40:58', u'oe-zhanglianhui-china', 50, u'2016-09-07 22:55:17']
Wed, 07 Sep 2016 23:15:01:Insert_mysql_Efforttime.py[line:291] INFO ['21097511', u'2016-08-11 07:17:00', u'oe-yanghongsheng-china', 40, u'2016-09-07 22:55:17']
Wed, 07 Sep 2016 23:15:01:Insert_mysql_Efforttime.py[line:291] INFO ['21097511', u'2016-08-11 01:10:35', u'oe-yanghongsheng-china', 20, u'2016-09-07 22:55:17']
Wed, 07 Sep 2016 23:15:01:Insert_mysql_Efforttime.py[line:291] INFO ['21097511', u'2016-08-10 09:16:54', u'oe-luowei-china', 20, u'2016-09-07 22:55:17']
Wed, 07 Sep 2016 23:15:01:Insert_mysql_Efforttime.py[line:291] INFO ['21097511', u'2016-08-10 04:10:06', u'oe-guofei-china', 40, u'2016-09-07 22:55:17']
Wed, 07 Sep 2016 23:15:01:Insert_mysql_Efforttime.py[line:291] INFO ['21097511', u'2016-08-09 07:41:52', u'oe-guofei-china', 45, u'2016-09-07 22:55:17']
Wed, 07 Sep 2016 23:15:01:Insert_mysql_Efforttime.py[line:291] INFO ['21097511', u'2016-08-09 01:37:43', u'oe-fansongchen-china', 20, u'2016-09-07 22:55:17']
Wed, 07 Sep 2016 23:15:01:Insert_mysql_Efforttime.py[line:291] INFO ['21097511', u'2016-08-07 16:21:06', u'oe-fansongchen-china', 20, u'2016-09-07 22:55:17']
Wed, 07 Sep 2016 23:15:01:Insert_mysql_Efforttime.py[line:291] INFO ['21097511', u'2016-08-07 08:38:46', u'oe-yanghongsheng-china', 15, u'2016-09-07 22:55:17']
Wed, 07 Sep 2016 23:15:01:Insert_mysql_Efforttime.py[line:291] INFO ['21097511', u'2016-08-05 00:27:03', u'oe-lichuangcheng-china', 35, u'2016-09-07 22:55:17']
Wed, 07 Sep 2016 23:15:01:Insert_mysql_Efforttime.py[line:291] INFO ['21097511', u'2016-08-05 00:17:57', u'oe-JiangShiXun-china', 5, u'2016-09-07 22:55:17']
Wed, 07 Sep 2016 23:15:01:Insert_mysql_Efforttime.py[line:291] INFO ['21097511', u'2016-08-04 21:00:20', u'oe-luowei-china', 20, u'2016-09-07 22:55:17']
Wed, 07 Sep 2016 23:15:01:Insert_mysql_Efforttime.py[line:291] INFO ['21097511', u'2016-08-04 08:29:04', u'oe-yanghongsheng-china', 10, u'2016-09-07 22:55:17']
Wed, 07 Sep 2016 23:15:01:Insert_mysql_Efforttime.py[line:291] INFO ['21097511', u'2016-08-03 07:44:55', u'oe-lichuangcheng-china', 40, u'2016-09-07 22:55:17']
Wed, 07 Sep 2016 23:15:01:Insert_mysql_Efforttime.py[line:291] INFO ['21097511', u'2016-08-03 05:39:22', u'oe-zhanglianhui-china', 100, u'2016-09-07 22:55:17']
Wed, 07 Sep 2016 23:15:01:Insert_mysql_Efforttime.py[line:291] INFO ['21097511', u'2016-08-02 20:47:46', u'oe-YueZhao-china', 180, u'2016-09-07 22:55:17']
Wed, 07 Sep 2016 23:15:01:Insert_mysql_Efforttime.py[line:291] INFO ['21097274', u'2016-08-03 09:44:59', u'oe-yanghongsheng-china', 40, u'2016-09-07 22:55:17']
Wed, 07 Sep 2016 23:15:01:Insert_mysql_Efforttime.py[line:291] INFO ['21097274', u'2016-08-03 07:44:30', u'oe-lichuangcheng-china', 50, u'2016-09-07 22:55:17']
Wed, 07 Sep 2016 23:15:01:Insert_mysql_Efforttime.py[line:291] INFO ['21097274', u'2016-08-02 18:06:58', u'oe-guofei-china', 90, u'2016-09-07 22:55:17']
Wed, 07 Sep 2016 23:15:01:Insert_mysql_Efforttime.py[line:291] INFO ['21094077', u'2016-08-11 09:59:14', u'oe-zhanglianhui-china', 60, u'2016-09-07 22:56:01']
Wed, 07 Sep 2016 23:15:01:Insert_mysql_Efforttime.py[line:291] INFO ['21094077', u'2016-08-09 03:58:10', u'oe-fansongchen-china', 220, u'2016-09-07 22:56:01']
Wed, 07 Sep 2016 23:15:01:Insert_mysql_Efforttime.py[line:291] INFO ['21094077', u'2016-08-08 08:22:02', u'oe-zhanglianhui-china', 100, u'2016-09-07 22:56:01']
Wed, 07 Sep 2016 23:15:01:Insert_mysql_Efforttime.py[line:291] INFO ['21094077', u'2016-08-07 16:28:02', u'oe-fansongchen-china', 220, u'2016-09-07 22:56:01']
Wed, 07 Sep 2016 23:15:01:Insert_mysql_Efforttime.py[line:291] INFO ['21094077', u'2016-08-05 11:51:31', u'oe-guofei-china', 135, u'2016-09-07 22:56:01']
Wed, 07 Sep 2016 23:15:01:Insert_mysql_Efforttime.py[line:291] INFO ['21094077', u'2016-08-05 09:45:55', u'oe-zhanglianhui-china', 90, u'2016-09-07 22:56:01']
